id,y_true,pred_M0,pred_M1,pred_M2,pred_M3
73847,3,3,3,3,3
73848,45,39,45,45,45
73849,39,6,12,39,39
73850,28,6,28,28,28
73851,46,39,46,46,46
73852,7,7,7,7,7
73853,9,7,9,9,9
73854,7,8,7,7,7
73855,2,2,2,2,2
73856,28,3,28,28,28
73857,5,3,5,5,5
73858,6,2,6,6,6
73859,24,2,6,24,24
73860,21,1,1,1,1
73861,44,1,34,34,34
73862,2,2,2,2,2
73863,24,24,24,24,24
73864,45,6,45,45,45
73865,37,3,37,37,37
73866,8,39,8,8,8
73867,44,9,9,9,9
73868,4,4,30,30,30
73869,0,0,24,24,0
73870,14,39,14,14,14
73871,10,2,10,10,10
73872,41,3,41,41,41
73873,1,1,1,1,1
73874,36,39,36,36,36
73875,41,3,41,41,41
73876,28,6,5,5,28
73877,28,3,5,5,5
73878,24,0,24,24,24
73879,7,4,7,7,7
73880,1,1,1,1,1
73881,0,0,0,0,0
73882,20,39,20,20,20
73883,15,1,15,15,15
73884,19,3,19,19,19
73885,1,1,1,1,1
73886,45,39,45,45,45
73887,38,8,38,38,38
73888,20,39,20,20,20
73889,42,6,37,42,42
73890,9,9,9,9,9
73891,30,39,30,30,30
73892,2,2,2,2,2
73893,21,8,1,1,1
73894,3,3,3,3,3
73895,31,4,31,31,31
73896,1,4,1,1,1
73897,18,1,1,18,1
73898,12,24,12,12,12
73899,26,3,26,26,26
73900,6,6,6,6,6
73901,46,5,46,46,46
73902,19,6,19,19,19
73903,21,4,1,1,1
73904,24,0,24,24,24
73905,1,8,1,1,1
73906,39,39,30,12,30
73907,2,2,2,2,2
73908,0,24,24,24,24
73909,6,24,6,6,6
73910,14,6,14,14,14
73911,2,2,2,2,2
73912,28,2,28,28,28
73913,0,24,24,24,24
73914,45,39,27,43,27
73915,42,8,42,42,42
73916,8,8,8,8,8
73917,7,7,7,7,7
73918,0,0,0,0,0
73919,21,1,1,1,1
73920,7,3,7,7,7
73921,9,4,9,9,9
73922,28,2,28,28,28
73923,5,6,5,5,5
73924,34,8,34,34,34
73925,9,4,9,9,9
73926,4,7,4,4,4
73927,43,8,43,43,43
73928,36,0,36,36,36
73929,7,7,7,7,7
73930,44,9,9,9,9
73931,32,8,32,32,32
73932,5,39,5,5,5
73933,32,43,32,32,32
73934,34,8,34,34,34
73935,6,8,6,6,6
73936,24,0,0,0,0
73937,23,39,23,23,23
73938,20,3,20,20,20
73939,9,7,7,7,7
73940,7,0,7,7,7
73941,9,4,9,9,9
73942,12,1,12,12,12
73943,7,7,7,7,7
73944,21,1,1,1,1
73945,7,7,7,7,7
73946,8,5,8,8,8
73947,9,4,9,9,9
73948,5,3,5,5,5
73949,1,8,1,1,1
73950,0,0,0,0,0
73951,44,9,9,9,9
73952,4,39,4,4,4
73953,9,9,9,9,9
73954,18,1,1,1,1
73955,4,4,4,4,4
73956,6,24,6,6,6
73957,43,4,43,43,43
73958,42,8,42,42,42
73959,1,8,1,1,21
73960,28,6,28,28,28
73961,7,7,7,7,7
73962,1,1,1,1,1
73963,9,9,9,9,9
73964,28,6,28,28,28
73965,37,6,6,5,37
73966,6,6,6,6,6
73967,21,6,21,21,21
73968,3,0,3,3,3
73969,9,9,9,9,9
73970,39,39,39,39,39
73971,46,1,34,46,46
73972,3,3,3,3,3
73973,17,39,17,17,17
73974,7,7,7,7,7
73975,10,0,10,10,10
73976,4,4,4,4,4
73977,31,4,24,0,0
73978,5,8,5,5,5
73979,5,3,5,5,5
73980,0,0,24,24,0
73981,8,8,8,8,8
73982,1,1,1,1,1
73983,3,8,3,3,3
73984,8,0,8,8,8
73985,32,5,32,32,32
73986,7,7,7,7,7
73987,24,0,24,24,24
73988,4,4,4,4,4
73989,9,1,9,9,9
73990,43,39,43,43,43
73991,9,9,9,9,9
73992,21,3,21,21,21
73993,24,24,24,24,24
73994,1,1,1,1,1
73995,39,0,39,39,39
73996,15,6,15,15,15
73997,24,0,24,24,0
73998,20,8,20,20,20
73999,7,1,7,7,7
74000,30,24,30,30,30
74001,33,12,20,33,33
74002,28,3,28,28,28
74003,2,2,2,2,2
74004,7,7,7,7,7
74005,36,39,36,36,36
74006,37,6,37,37,37
74007,34,8,34,34,34
74008,2,2,2,2,2
74009,5,4,5,5,5
74010,12,39,12,12,12
74011,34,8,34,34,34
74012,39,39,39,39,39
74013,5,3,5,5,5
74014,42,8,42,42,42
74015,32,2,32,32,32
74016,2,2,2,2,2
74017,18,1,18,18,18
74018,6,6,6,6,6
74019,39,8,39,39,39
74020,8,8,8,8,8
74021,45,8,34,45,45
74022,9,3,9,9,9
74023,2,2,2,2,2
74024,3,3,3,3,3
74025,4,8,9,4,9
74026,23,0,23,23,23
74027,43,24,43,43,43
74028,21,4,21,21,1
74029,2,6,2,2,2
74030,1,1,1,21,1
74031,17,43,17,17,17
74032,8,29,8,8,8
74033,18,8,15,18,5
74034,15,7,15,15,15
74035,26,24,44,26,26
74036,6,6,6,6,6
74037,20,39,20,20,20
74038,6,24,6,6,6
74039,44,9,9,9,9
74040,15,6,15,15,15
74041,0,0,0,0,0
74042,6,8,37,6,37
74043,25,39,25,25,25
74044,43,0,43,43,43
74045,18,1,18,18,18
74046,46,39,29,29,29
74047,6,6,6,6,6
74048,8,8,8,8,8
74049,9,4,9,9,9
74050,12,39,14,12,12
74051,1,8,1,1,1
74052,28,6,28,5,28
74053,24,0,24,24,0
74054,42,8,42,42,42
74055,6,6,6,6,6
74056,38,1,38,38,38
74057,25,8,25,25,25
74058,28,3,28,28,28
74059,28,5,5,5,28
74060,5,6,5,5,5
74061,7,7,7,7,7
74062,2,2,2,2,2
74063,12,6,12,12,12
74064,30,24,30,30,30
74065,9,9,9,9,9
74066,4,4,4,4,4
74067,2,3,2,2,2
74068,6,6,6,6,6
74069,7,8,7,7,7
74070,9,7,9,9,9
74071,46,8,46,46,46
74072,6,24,6,6,6
74073,31,8,31,31,31
74074,3,3,3,3,3
74075,3,3,3,3,3
74076,24,24,24,24,24
74077,12,39,12,12,12
74078,4,8,34,34,34
74079,17,8,17,17,17
74080,0,3,0,0,0
74081,0,0,0,0,0
74082,6,6,6,6,6
74083,2,2,2,2,2
74084,4,4,4,4,4
74085,12,6,12,12,12
74086,39,39,39,39,39
74087,30,0,30,30,30
74088,1,1,1,1,1
74089,8,1,8,8,8
74090,6,6,6,6,6
74091,0,0,24,24,24
74092,9,4,9,9,9
74093,8,8,8,8,8
74094,36,24,36,36,36
74095,36,2,36,36,36
74096,3,6,3,3,3
74097,34,9,4,34,4
74098,6,6,37,37,37
74099,27,4,27,27,27
74100,18,1,18,18,18
74101,3,3,3,3,3
74102,11,6,11,11,11
74103,5,6,5,5,5
74104,24,0,0,0,0
74105,37,6,37,37,37
74106,43,42,36,43,36
74107,25,8,25,25,25
74108,22,24,22,22,22
74109,34,8,34,34,34
74110,24,0,24,24,0
74111,15,1,15,15,15
74112,10,4,10,10,10
74113,10,4,17,17,10
74114,43,39,43,43,43
74115,0,0,0,0,0
74116,16,5,16,16,16
74117,6,6,6,6,6
74118,4,4,4,4,4
74119,3,0,3,3,3
74120,36,2,36,36,26
74121,31,4,31,31,31
74122,7,1,7,7,7
74123,7,7,7,7,7
74124,30,39,30,30,30
74125,1,4,1,1,1
74126,15,8,15,15,15
74127,45,39,45,45,45
74128,8,8,8,8,8
74129,2,2,2,2,2
74130,3,3,3,3,3
74131,39,0,39,39,39
74132,42,8,42,42,42
74133,7,7,7,7,7
74134,18,1,18,18,18
74135,8,8,8,8,8
74136,24,0,0,0,0
74137,3,3,3,3,3
74138,24,0,24,24,0
74139,39,39,39,39,39
74140,21,6,21,21,21
74141,18,3,18,18,18
74142,27,39,27,27,27
74143,24,24,24,24,24
74144,33,8,33,33,33
74145,24,6,24,24,24
74146,33,8,33,33,33
74147,46,1,46,46,46
74148,21,8,21,21,21
74149,29,8,29,29,29
74150,36,39,36,36,36
74151,24,24,24,24,24
74152,9,4,9,9,9
74153,4,24,4,4,4
74154,3,3,3,3,3
74155,23,39,23,23,23
74156,34,4,33,34,33
74157,25,8,25,25,25
74158,38,2,38,38,38
74159,24,6,0,0,0
74160,1,1,1,1,1
74161,25,8,25,25,25
74162,1,1,1,1,1
74163,26,7,16,16,16
74164,9,9,9,9,9
74165,28,2,28,28,28
74166,0,0,0,0,0
74167,28,2,28,28,28
74168,4,4,4,4,4
74169,45,8,45,45,45
74170,24,8,24,24,24
74171,23,4,23,23,23
74172,32,39,32,32,32
74173,45,39,45,45,45
74174,0,0,0,24,0
74175,42,2,42,22,42
74176,9,3,9,9,9
74177,39,39,39,39,39
74178,35,8,35,35,35
74179,2,5,2,2,2
74180,5,4,5,5,5
74181,7,7,7,7,7
74182,6,6,6,6,6
74183,2,2,2,2,2
74184,7,7,7,7,7
74185,39,39,39,39,39
74186,45,39,45,45,45
74187,20,39,20,20,20
74188,7,7,7,7,7
74189,21,8,1,1,1
74190,11,39,10,10,10
74191,21,1,1,1,1
74192,39,39,39,39,39
74193,31,7,31,31,31
74194,9,9,9,9,9
74195,13,0,13,13,13
74196,32,2,32,32,32
74197,12,39,12,12,12
74198,4,4,4,4,4
74199,0,0,0,0,0
74200,36,24,36,36,36
74201,41,3,41,41,41
74202,22,39,22,22,22
74203,3,8,3,3,3
74204,1,1,1,1,1
74205,12,6,12,12,12
74206,18,1,18,18,18
74207,30,0,30,30,30
74208,0,0,0,0,0
74209,22,39,22,22,22
74210,8,1,8,8,8
74211,42,8,42,42,42
74212,18,6,18,18,18
74213,6,3,6,6,6
74214,8,8,8,8,8
74215,21,6,1,1,1
74216,4,8,4,4,4
74217,40,39,15,15,15
74218,0,0,0,0,0
74219,8,9,8,8,8
74220,46,4,46,46,46
74221,9,3,9,9,9
74222,9,7,9,9,9
74223,22,39,22,22,22
74224,2,2,2,2,2
74225,45,39,45,45,45
74226,43,0,43,43,43
74227,0,0,0,0,0
74228,8,8,8,8,8
74229,23,0,23,23,23
74230,43,39,43,43,43
74231,3,6,3,3,3
74232,6,6,6,6,6
74233,8,6,8,8,8
74234,36,39,36,36,36
74235,24,24,0,0,0
74236,39,0,39,39,39
74237,46,8,46,46,46
74238,30,24,30,30,30
74239,45,39,45,45,45
74240,1,1,1,1,1
74241,11,8,11,11,11
74242,0,6,0,0,0
74243,27,39,27,27,27
74244,24,0,0,0,0
74245,44,1,9,9,9
74246,10,39,10,10,10
74247,11,39,11,11,11
74248,24,0,24,24,0
74249,9,9,9,9,9
74250,6,6,6,6,6
74251,8,2,8,8,8
74252,36,39,36,36,36
74253,5,6,28,28,28
74254,24,2,0,0,0
74255,24,24,0,24,0
74256,9,4,9,9,9
74257,4,4,4,4,4
74258,20,2,20,20,20
74259,9,9,9,9,9
74260,3,3,3,3,3
74261,30,0,30,31,30
74262,44,8,45,46,46
74263,9,4,9,9,9
74264,12,39,12,12,12
74265,45,8,45,31,45
74266,0,0,24,24,0
74267,25,2,25,25,25
74268,2,3,2,2,13
74269,46,6,46,46,46
74270,45,39,45,45,45
74271,17,43,17,17,17
74272,18,1,1,1,1
74273,46,1,46,46,46
74274,12,39,12,12,12
74275,2,2,2,2,2
74276,28,6,28,5,28
74277,3,3,3,3,3
74278,30,2,30,30,30
74279,4,3,4,4,4
74280,8,8,8,8,8
74281,5,3,5,5,5
74282,0,0,24,0,0
74283,29,39,29,29,29
74284,18,8,18,18,18
74285,13,0,13,25,0
74286,28,3,28,28,28
74287,30,24,30,30,30
74288,6,3,6,6,6
74289,5,5,5,5,5
74290,4,8,4,4,4
74291,1,8,21,21,21
74292,24,24,24,24,24
74293,4,8,4,4,4
74294,32,2,32,32,32
74295,30,0,30,30,30
74296,5,7,5,5,5
74297,15,6,15,40,15
74298,1,1,1,1,1
74299,1,1,1,1,1
74300,6,6,6,6,6
74301,24,0,0,0,0
74302,7,7,7,7,7
74303,9,4,9,9,9
74304,4,4,4,4,4
74305,45,39,45,45,29
74306,25,2,25,25,25
74307,6,6,6,6,6
74308,4,3,4,4,4
74309,21,1,18,18,18
74310,39,39,39,39,39
74311,3,3,3,3,3
74312,5,4,5,5,5
74313,5,8,5,5,5
74314,7,7,7,7,7
74315,4,4,4,4,4
74316,15,8,15,15,15
74317,0,0,24,24,0
74318,1,8,1,1,1
74319,0,0,0,0,0
74320,0,0,0,0,0
74321,5,39,5,5,5
74322,8,4,8,8,8
74323,34,1,34,34,34
74324,5,6,5,5,5
74325,16,2,16,16,6
74326,46,8,46,46,46
74327,0,0,0,0,0
74328,9,9,9,9,9
74329,1,1,1,1,1
74330,15,8,15,15,15
74331,5,5,5,5,5
74332,7,1,7,7,7
74333,1,1,1,18,1
74334,33,8,43,22,43
74335,18,1,1,1,1
74336,37,6,6,6,6
74337,39,39,39,39,39
74338,4,4,4,4,4
74339,24,0,0,0,0
74340,7,7,7,7,7
74341,1,1,1,1,1
74342,5,39,5,5,5
74343,36,39,36,36,36
74344,8,8,8,8,8
74345,34,39,34,34,34
74346,29,2,29,29,29
74347,18,1,1,1,1
74348,0,0,0,0,0
74349,6,6,6,6,6
74350,28,5,28,28,28
74351,8,8,8,8,8
74352,43,39,43,43,43
74353,10,2,10,10,10
74354,8,6,8,8,8
74355,21,39,21,21,21
74356,39,8,39,39,39
74357,33,8,33,33,33
74358,46,39,46,46,46
74359,7,8,7,7,7
74360,6,2,6,6,6
74361,44,39,44,44,44
74362,28,2,28,28,28
74363,3,3,3,3,3
74364,31,4,31,31,31
74365,5,8,5,5,5
74366,23,39,23,23,23
74367,12,9,12,12,12
74368,2,2,2,2,2
74369,3,3,3,3,3
74370,46,1,46,46,46
74371,16,3,16,16,16
74372,39,0,39,39,39
74373,9,9,9,9,9
74374,1,6,1,1,1
74375,7,2,7,7,7
74376,46,1,46,46,46
74377,46,1,46,46,46
74378,7,7,7,7,7
74379,4,4,4,4,4
74380,43,0,43,43,43
74381,1,1,1,1,1
74382,25,8,25,25,25
74383,0,0,0,0,0
74384,21,0,21,21,21
74385,6,6,6,6,6
74386,8,3,8,8,8
74387,37,8,37,37,37
74388,1,1,1,1,1
74389,39,39,39,39,39
74390,4,4,4,4,4
74391,3,8,3,3,3
74392,24,24,24,24,24
74393,3,3,3,3,3
74394,2,2,2,2,2
74395,5,2,5,5,5
74396,24,24,24,24,24
74397,5,6,5,5,5
74398,43,39,43,43,43
74399,12,0,12,12,12
74400,0,6,0,0,0
74401,8,8,8,8,8
74402,24,24,36,24,0
74403,3,3,3,3,3
74404,37,8,37,37,37
74405,4,4,4,4,4
74406,1,1,1,18,1
74407,7,3,7,7,7
74408,29,8,29,29,29
74409,24,24,24,24,24
74410,13,0,13,13,13
74411,44,7,9,9,9
74412,12,39,12,12,12
74413,14,8,14,14,14
74414,18,7,19,19,19
74415,27,39,27,27,27
74416,30,0,30,30,30
74417,0,0,0,0,0
74418,28,0,28,28,28
74419,9,9,9,9,9
74420,22,43,22,22,22
74421,25,8,25,25,25
74422,12,8,27,12,39
74423,1,1,1,1,1
74424,0,0,0,0,0
74425,2,2,2,2,2
74426,0,0,0,0,0
74427,22,8,22,22,22
74428,29,8,7,7,7
74429,2,2,2,2,2
74430,1,1,1,1,1
74431,24,1,24,18,0
74432,18,1,1,1,1
74433,18,8,18,18,18
74434,45,39,45,45,45
74435,7,3,7,7,7
74436,5,8,5,5,5
74437,22,39,22,22,22
74438,4,3,4,4,4
74439,1,1,1,1,1
74440,21,1,1,1,1
74441,29,3,7,29,29
74442,19,7,19,19,19
74443,7,8,7,7,7
74444,6,2,6,6,6
74445,46,4,46,46,46
74446,7,3,7,7,7
74447,33,8,33,33,33
74448,9,9,9,9,9
74449,2,3,2,2,2
74450,10,43,10,10,10
74451,1,4,1,1,1
74452,3,2,3,3,3
74453,2,6,2,2,2
74454,9,3,9,9,9
74455,5,3,5,5,5
74456,35,2,35,35,2
74457,30,39,30,30,30
74458,39,6,15,26,39
74459,45,39,29,29,29
74460,7,7,7,7,7
74461,3,3,3,3,3
74462,21,18,21,21,1
74463,43,0,43,43,43
74464,42,3,42,42,42
74465,24,24,24,24,24
74466,4,4,4,4,4
74467,23,0,23,23,23
74468,39,39,39,39,39
74469,25,8,25,25,25
74470,30,6,30,30,30
74471,32,9,32,31,30
74472,5,12,5,5,5
74473,46,8,46,46,46
74474,36,8,36,36,36
74475,25,8,25,25,25
74476,4,8,4,4,4
74477,0,0,0,0,0
74478,5,2,5,5,5
74479,7,0,7,7,7
74480,25,8,25,25,25
74481,19,6,19,19,19
74482,39,39,39,39,39
74483,22,39,22,22,22
74484,45,0,45,45,45
74485,9,4,9,9,9
74486,39,39,39,39,39
74487,24,0,0,0,0
74488,46,1,46,46,46
74489,42,8,42,42,42
74490,6,8,6,6,6
74491,43,39,43,43,43
74492,0,0,0,0,0
74493,36,39,36,36,36
74494,7,8,7,7,7
74495,9,9,9,9,9
74496,18,6,18,18,18
74497,27,39,27,27,27
74498,3,6,3,3,3
74499,8,8,8,8,8
74500,43,39,43,43,43
74501,32,4,32,32,32
74502,4,24,30,4,4
74503,30,4,30,30,30
74504,24,0,24,24,0
74505,3,3,3,3,3
74506,45,7,29,29,45
74507,1,1,1,21,1
74508,36,3,36,36,36
74509,0,0,0,0,0
74510,3,6,2,2,2
74511,1,1,1,1,1
74512,28,6,28,28,28
74513,24,0,0,0,0
74514,7,2,7,7,7
74515,2,2,2,2,2
74516,28,3,28,28,28
74517,32,5,32,32,32
74518,4,4,4,4,4
74519,8,8,8,8,8
74520,19,6,19,38,38
74521,30,24,30,30,30
74522,0,6,0,0,0
74523,4,8,4,4,4
74524,3,6,3,3,3
74525,44,1,8,44,8
74526,3,2,3,3,3
74527,8,9,8,8,8
74528,24,0,0,0,0
74529,38,3,38,38,38
74530,6,24,6,6,6
74531,28,5,28,28,28
74532,0,0,0,0,0
74533,5,6,5,5,5
74534,9,3,9,9,9
74535,21,1,1,1,1
74536,6,8,6,6,6
74537,42,6,6,6,6
74538,12,0,12,12,12
74539,6,24,6,6,6
74540,3,2,3,3,3
74541,31,4,31,31,31
74542,0,24,24,24,0
74543,37,0,37,37,37
74544,34,4,34,46,34
74545,46,8,46,46,46
74546,2,2,2,2,2
74547,14,2,14,14,14
74548,3,3,3,3,3
74549,6,6,6,6,6
74550,34,1,34,34,34
74551,15,5,15,15,15
74552,15,6,40,15,15
74553,38,6,38,38,38
74554,6,6,6,6,6
74555,39,39,39,39,39
74556,19,5,19,19,19
74557,18,1,1,1,1
74558,0,24,24,24,24
74559,22,4,32,22,22
74560,4,4,4,4,4
74561,2,2,2,2,2
74562,18,1,18,18,18
74563,29,7,29,29,29
74564,24,24,0,0,0
74565,28,6,28,28,28
74566,21,1,1,18,1
74567,1,1,1,1,1
74568,3,3,3,3,3
74569,1,1,1,1,1
74570,0,24,0,0,0
74571,21,1,1,21,21
74572,5,0,5,5,5
74573,3,3,3,3,3
74574,4,4,4,4,4
74575,7,7,7,7,7
74576,30,0,30,30,30
74577,1,1,1,1,1
74578,45,39,45,45,45
74579,21,1,1,1,1
74580,8,9,8,8,8
74581,6,24,6,6,6
74582,24,0,0,0,0
74583,9,1,9,9,9
74584,29,6,29,29,29
74585,30,0,30,30,30
74586,2,2,3,13,3
74587,24,4,0,0,0
74588,12,39,12,12,12
74589,1,1,18,1,1
74590,7,8,7,7,7
74591,6,6,6,6,6
74592,38,21,38,38,38
74593,8,8,8,8,8
74594,5,4,5,5,5
74595,44,6,8,44,44
74596,12,39,12,12,12
74597,36,4,36,36,36
74598,28,3,28,28,28
74599,1,8,1,1,1
74600,25,8,25,25,25
74601,30,2,30,30,30
74602,8,8,8,8,8
74603,38,6,38,38,38
74604,6,6,6,6,6
74605,1,1,1,1,1
74606,32,2,32,32,32
74607,7,7,7,7,7
74608,44,6,44,44,44
74609,21,6,21,21,21
74610,32,6,31,31,30
74611,1,1,1,1,1
74612,26,2,26,26,26
74613,19,8,19,19,5
74614,5,8,5,5,5
74615,6,2,6,6,6
74616,4,4,4,4,4
74617,9,9,9,9,9
74618,45,0,45,45,45
74619,45,39,45,45,45
74620,29,6,29,29,29
74621,8,8,8,8,8
74622,18,1,18,18,18
74623,46,1,46,46,46
74624,24,1,24,24,24
74625,10,2,10,10,10
74626,4,4,9,4,4
74627,21,1,42,42,42
74628,7,7,7,7,7
74629,2,3,2,2,2
74630,6,6,6,6,6
74631,21,1,1,1,1
74632,9,8,9,9,9
74633,5,24,28,28,28
74634,1,6,1,1,1
74635,12,24,12,12,12
74636,8,4,8,8,8
74637,5,6,5,5,5
74638,18,1,18,18,18
74639,5,5,5,5,5
74640,7,7,7,7,7
74641,6,6,6,6,6
74642,28,3,28,28,28
74643,13,3,13,13,13
74644,9,9,9,9,9
74645,0,24,24,24,24
74646,45,39,45,45,45
74647,28,3,28,28,28
74648,24,0,24,24,0
74649,1,1,1,1,1
74650,7,7,7,7,7
74651,3,3,3,3,3
74652,1,1,21,21,1
74653,2,3,2,2,2
74654,1,1,1,1,1
74655,8,8,8,8,8
74656,1,1,1,1,1
74657,46,1,9,46,46
74658,2,7,2,2,2
74659,0,0,0,0,0
74660,21,2,21,21,21
74661,9,8,9,9,9
74662,3,3,3,3,3
74663,21,1,1,1,1
74664,36,8,43,33,36
74665,4,3,4,4,4
74666,34,6,34,34,34
74667,1,1,21,21,1
74668,7,8,7,7,7
74669,17,0,17,17,17
74670,2,39,2,2,2
74671,5,0,28,28,28
74672,2,2,2,2,2
74673,7,7,7,7,7
74674,28,0,28,28,28
74675,30,0,30,30,30
74676,0,0,0,24,0
74677,23,0,23,23,23
74678,24,0,24,24,24
74679,45,39,45,45,45
74680,5,3,28,5,5
74681,5,6,5,5,5
74682,4,4,4,4,4
74683,3,3,3,3,3
74684,0,0,0,0,0
74685,8,7,8,8,8
74686,9,9,9,9,9
74687,12,39,12,21,12
74688,30,0,30,30,30
74689,38,2,38,38,38
74690,46,39,29,29,29
74691,7,0,7,7,7
74692,25,8,25,25,25
74693,5,6,5,5,5
74694,9,9,9,9,9
74695,7,9,7,7,7
74696,19,7,19,19,19
74697,1,8,1,18,1
74698,1,1,1,1,1
74699,8,8,8,8,8
74700,0,0,0,0,0
74701,4,9,4,4,4
74702,30,24,30,30,30
74703,8,8,8,8,8
74704,39,39,39,39,39
74705,18,6,18,18,18
74706,39,39,12,39,12
74707,1,1,1,1,1
74708,0,0,0,0,0
74709,34,8,34,34,34
74710,3,3,3,3,3
74711,8,8,8,8,8
74712,29,3,29,29,29
74713,15,8,15,15,15
74714,12,6,12,12,12
74715,5,39,5,5,5
74716,28,24,28,5,28
74717,9,9,9,9,9
74718,39,39,39,39,39
74719,1,1,1,1,1
74720,2,2,2,2,2
74721,28,5,28,28,28
74722,35,2,35,35,35
74723,2,2,2,2,2
74724,3,3,3,3,3
74725,10,8,10,10,10
74726,0,0,0,0,0
74727,1,1,1,1,1
74728,15,8,15,15,15
74729,7,7,7,7,7
74730,31,4,31,31,31
74731,0,0,0,0,0
74732,4,4,4,4,4
74733,4,5,4,4,4
74734,43,39,43,43,43
74735,1,1,1,1,1
74736,12,39,12,12,12
74737,39,6,39,39,39
74738,19,6,19,19,19
74739,39,39,39,39,39
74740,5,39,5,5,5
74741,8,8,8,8,25
74742,18,1,1,1,1
74743,35,39,35,35,36
74744,17,8,17,17,17
74745,25,39,25,15,25
74746,10,39,10,10,10
74747,7,7,7,7,7
74748,4,4,4,4,4
74749,39,0,39,39,39
74750,35,1,2,2,35
74751,24,0,24,24,24
74752,5,7,5,5,5
74753,24,0,24,24,0
74754,7,0,0,7,43
74755,9,1,9,9,9
74756,9,4,9,9,9
74757,21,1,1,1,1
74758,45,39,45,45,45
74759,8,8,8,8,8
74760,7,3,7,7,7
74761,7,0,7,7,7
74762,22,4,22,22,22
74763,4,8,4,4,4
74764,19,6,19,19,19
74765,36,8,22,22,36
74766,4,39,4,4,4
74767,5,5,5,5,5
74768,30,4,30,31,31
74769,39,39,39,39,39
74770,6,24,6,6,6
74771,18,1,18,18,1
74772,18,1,1,1,1
74773,42,2,42,42,42
74774,21,1,1,1,1
74775,5,6,5,5,5
74776,5,4,5,5,5
74777,0,0,0,0,0
74778,43,39,43,43,43
74779,0,0,0,0,0
74780,3,3,3,3,3
74781,2,24,2,2,2
74782,9,7,9,9,9
74783,30,4,30,30,30
74784,28,0,28,28,28
74785,24,0,0,0,0
74786,3,3,3,3,3
74787,18,1,1,1,1
74788,3,3,3,3,3
74789,25,8,25,25,25
74790,8,8,8,8,8
74791,0,0,24,24,0
74792,2,1,2,2,2
74793,39,39,39,39,39
74794,21,1,1,1,1
74795,1,1,1,1,1
74796,6,24,6,6,6
74797,0,8,0,0,0
74798,3,3,3,3,3
74799,21,8,21,21,21
74800,1,1,1,1,1
74801,23,24,23,23,23
74802,4,4,4,4,4
74803,21,1,1,1,1
74804,26,2,26,26,27
74805,46,6,46,46,46
74806,4,4,4,4,4
74807,6,6,6,6,6
74808,14,4,14,14,14
74809,0,0,0,0,0
74810,1,1,1,1,1
74811,3,43,3,3,3
74812,41,4,8,41,41
74813,15,39,15,15,15
74814,8,8,8,8,8
74815,15,8,40,40,15
74816,31,4,31,31,31
74817,9,8,9,9,9
74818,45,39,45,45,45
74819,10,39,10,10,10
74820,4,3,4,4,4
74821,15,39,15,5,15
74822,30,0,30,30,30
74823,12,2,12,12,12
74824,28,6,28,28,28
74825,0,0,24,0,0
74826,8,45,8,8,8
74827,39,39,39,39,39
74828,24,24,0,24,24
74829,16,24,16,6,6
74830,9,8,9,9,9
74831,5,6,5,5,5
74832,7,9,7,7,7
74833,7,7,7,7,7
74834,6,6,6,6,6
74835,1,1,1,1,1
74836,45,39,45,45,45
74837,22,39,22,22,22
74838,28,0,5,28,28
74839,8,8,8,8,8
74840,15,39,15,15,15
74841,43,8,43,43,42
74842,21,1,18,1,1
74843,28,3,28,28,28
74844,3,8,3,3,3
74845,8,1,8,8,8
74846,38,4,38,38,38
74847,2,2,2,2,2
74848,6,6,6,6,6
74849,43,39,43,43,43
74850,40,6,15,15,15
74851,26,0,26,26,26
74852,32,8,32,32,32
74853,0,0,0,0,0
74854,8,8,8,8,8
74855,5,0,5,5,5
74856,20,39,20,20,20
74857,24,6,24,24,24
74858,38,2,38,38,38
74859,7,7,7,7,7
74860,4,4,4,4,4
74861,7,7,7,7,7
74862,9,4,9,9,9
74863,6,6,6,6,6
74864,4,4,4,4,4
74865,21,6,21,21,21
74866,1,1,1,1,1
74867,2,2,2,2,2
74868,8,8,8,8,8
74869,30,39,30,30,30
74870,39,39,39,39,39
74871,8,6,8,8,8
74872,24,0,0,0,0
74873,5,6,5,5,5
74874,8,1,8,8,8
74875,43,0,43,43,43
74876,45,39,45,45,45
74877,18,2,18,18,18
74878,20,39,33,20,33
74879,24,0,0,0,0
74880,22,39,22,22,22
74881,18,1,1,1,1
74882,24,0,0,0,0
74883,29,8,29,29,29
74884,4,4,4,4,4
74885,6,2,16,16,16
74886,24,0,24,24,24
74887,29,6,29,29,29
74888,7,7,7,7,7
74889,8,8,8,8,8
74890,45,39,45,45,45
74891,36,39,36,36,36
74892,36,4,36,36,36
74893,30,0,30,30,30
74894,28,6,28,28,28
74895,45,1,45,45,45
74896,21,1,1,1,1
74897,30,0,30,30,30
74898,9,3,9,9,9
74899,6,6,6,6,6
74900,1,1,1,1,1
74901,15,39,15,15,15
74902,2,2,2,2,2
74903,22,39,22,22,22
74904,3,3,3,3,3
74905,38,6,38,38,38
74906,25,2,25,25,25
74907,42,6,42,42,42
74908,32,2,32,32,32
74909,28,6,28,28,28
74910,6,6,6,6,6
74911,3,3,3,3,3
74912,6,6,6,6,6
74913,2,2,2,2,2
74914,4,4,4,4,4
74915,6,3,6,6,6
74916,7,7,7,7,7
74917,9,8,9,9,9
74918,38,2,38,38,38
74919,8,8,8,8,8
74920,28,2,28,28,28
